Location,temperature,humidity,ph,rainfall,label,price,Price_Date
Dampur,24.45802087,82.74835604,6.738652179,182.5616319,rice,1087,04-Jul-11
Kamalapur (D),21.14347496,80.33502926,5.594819626,198.6730942,rice,1094,05-Jul-11
Karjibheempur,25.78720567,82.11124033,6.946636369,243.5120414,rice,928,06-Jul-11
Keslapur,23.64124821,80.28597873,5.012139669,376.8820366,rice,1111,07-Jul-11
Laxmipur,23.43191632,80.56887849,6.363472208,269.5039162,rice,980,08-Jul-11
Mallidi,24.97669518,83.891805,6.880431223,204.8001847,rice,1029,09-Jul-11
Peddagudipet,22.72791041,82.1706881,7.300410836,260.8875056,rice,1217,10-Jul-11
Peddapeta,24.87300744,82.84022551,6.587918708,295.6094492,rice,729,11-Jul-11
Pedda Thimmapur,21.32376327,82.63941394,7.283736617,192.3197536,rice,350,12-Jul-11
Pothepalli (D),26.29465461,84.56919326,7.023936392,257.4914906,rice,172,13-Jul-11
Rajaram,22.2286982,81.85872947,6.939083505,278.0791793,rice,80,14-Jul-11
Ramaraopet (D),26.73072391,81.78596776,7.868474653,280.4044392,rice,26,15-Jul-11
Rampur,24.88921174,81.97927117,5.005306977,185.9461429,rice,96,16-Jul-11
Thangallapalli,26.88444878,81.46033732,6.136131869,194.5766559,rice,97,17-Jul-11
Veegaon,22.67846116,83.72874389,7.524080076,200.9133156,rice,133,18-Jul-11
Venkatapur,26.08867875,80.37979919,5.706943251,182.9043504,rice,320,19-Jul-11
Wadal,25.42977518,82.94682591,5.758506323,195.3574542,rice,528,20-Jul-11
ADIWARPET,26.40323239,81.05635517,6.349606327,223.3671883,rice,591,21-Jul-11
Akkapalle,26.04371967,84.96907151,5.999969026,186.7536773,rice,866,22-Jul-11
AMUDALPALLE,25.2827223,80.54372813,5.453592032,220.1156708,rice,807,23-Jul-11
Angarajpalle,22.08576562,83.47038318,6.372576327,231.7364957,rice,741,24-Jul-11
Asnad,23.28617173,81.43321641,5.105588355,242.3170629,rice,768,25-Jul-11
Beervelli,25.48591986,81.40633547,5.935344406,182.6549356,rice,657,26-Jul-11
Bhamraopet,23.67575393,81.03569343,5.17782304,233.7034975,rice,687,27-Jul-11
Buddaram,20.82477109,84.1341879,6.462391607,230.2242223,rice,752,28-Jul-11
Chakepalle,26.92995077,81.91411159,7.069172227,290.6793783,rice,1063,29-Jul-11
Chintapalle,23.83509503,83.88387074,7.473134377,376.8820366,rice,849,30-Jul-11
Dugnepalle,26.52872817,80.12267476,6.158376967,218.9163567,rice,696,31-Jul-11
Gangaram,26.46428311,83.85642678,7.549873681,248.2256491,rice,588,01-Aug-11
GUDDIRAMPUR,22.69657794,65.71765781,6.028321558,256.9964761,rice,710,02-Aug-11
Kachanpalle,22.68319059,83.46358271,6.604993475,194.2651719,rice,773,03-Aug-11
Kannepalle,21.53346343,82.14004101,6.500343222,295.9248796,rice,523,04-Aug-11
Kathersala,21.40865769,83.3293191,5.935745417,287.5766935,rice,324,05-Aug-11
Khambojipet,26.54348085,84.67353597,7.072655622,183.6222657,rice,352,06-Aug-11
Kistampet,23.35905428,83.59512273,5.333322606,188.413665,rice,178,07-Aug-11
Kommera,31.48468379,50.66105961,6.898283926,78.67221693,wheat,83,08-Aug-11
KONAMPET,23.22281906,59.31511313,6.277126912,108.6591857,wheat,38,09-Aug-11
Lingampalle,9.851242629,59.08183914,6.777815868,96.15004854,wheat,39,10-Aug-11
Nagapur,29.1445857,52.03325153,6.636011826,376.8820366,wheat,60,11-Aug-11
Narasakkapet,22.45072926,65.71765781,6.621852926,102.5746649,wheat,280,12-Aug-11
Narayanpur,33.86234244,51.18584832,6.534570427,100.9176088,wheat,386,13-Aug-11
Pokkur,26.64588548,57.80160525,6.86457445,101.2399862,wheat,396,14-Aug-11
Ponnaram,29.36844736,54.46588987,6.661889181,146.9927661,wheat,780,15-Aug-11
Raipet,32.88585306,53.10941724,6.403792662,82.66761245,wheat,683,16-Aug-11
Sankaram,26.16451456,58.42549605,6.478950147,114.523192,wheat,1016,17-Aug-11
Shivalingapur,32.7874383,52.10621259,6.46287051,137.3148173,wheat,1098,18-Aug-11
Somanpalle,30.85433994,54.23237016,6.325581948,158.335716,wheat,1074,19-Aug-11
Suddal,32.81296537,59.77332042,6.36961687,135.892958,wheat,1048,20-Aug-11
Sundersala,21.63742097,52.15672023,6.904246873,127.94704,wheat,898,21-Aug-11
Yellakkapet,21.56081364,58.24317828,6.641266386,120.3062225,wheat,1299,22-Aug-11
Chennur,24.91898014,56.57494308,6.577047814,157.6254107,wheat,1075,23-Aug-11
Chennur (CT) WARD NO.-0001,23.3675234,65.71765781,6.290553118,119.4179161,wheat,513,24-Aug-11
Allipur,32.61168513,53.43450388,6.432582812,129.0833029,wheat,1120,25-Aug-11
Andugulpet,32.98761855,56.91380716,6.720389552,157.8209829,wheat,1046,26-Aug-11
Bikkanguda,21.1671627,50.76765874,6.917991832,84.09900369,wheat,424,27-Aug-11
Chintapalle,32.29245075,57.77217857,6.176585923,107.7013803,wheat,646,28-Aug-11
Dandepalle,31.85745209,58.78096546,6.767201101,376.8820366,wheat,656,29-Aug-11
Dharmaraopet,20.46228174,52.60336141,6.358830803,88.64082953,wheat,372,30-Aug-11
Dwaraka,30.20210041,50.1380326,6.408720502,159.637369,wheat,166,31-Aug-11
Gudam,32.83804521,57.00195681,6.054040722,138.8577307,wheat,42,01-Sept-11
Gurrevu,28.64841334,56.59916797,6.53954388,136.3002864,wheat,103,02-Sept-11
Jaidapet,33.20749638,52.51777152,6.54841022,158.9074287,wheat,205,03-Sept-11
Kamepalle,30.8789865,58.21944052,6.546858671,104.7971044,wheat,323,04-Sept-11
Karvichelma,23.26796952,55.62757951,6.230511475,144.790146,wheat,769,05-Sept-11
Kasipet,9.851242629,54.04316819,6.593136467,102.9943581,wheat,863,06-Sept-11
Kondapur,33.95209584,59.4699163,6.640428943,133.3803746,wheat,1351,07-Sept-11
Kundelapahad,20.09136946,53.97223311,6.207077353,125.2942205,wheat,1270,08-Sept-11
Laxmikantapur,26.08577313,56.06768745,6.00834863,376.8820366,wheat,1159,09-Sept-11
Lingapur,22.09104373,56.25209511,6.875602788,84.30277408,wheat,1056,10-Sept-11
Makulpet,33.95105177,54.15593399,6.377430001,159.7094503,wheat,1261,11-Sept-11
Mamidipalle,28.53146346,51.51158498,6.86342785,79.13672088,wheat,1199,12-Sept-11
Medaripet,28.00510977,55.17019342,6.830847712,115.4433552,wheat,1183,13-Sept-11
Mutyampet,27.04402781,59.13144774,6.253928101,144.133609,wheat,1156,14-Sept-11
Nagasamudram,9.851242629,50.01891663,6.689747085,102.0858776,wheat,1164,15-Sept-11
Nambal,31.61960395,51.08614902,6.583213487,135.2358305,wheat,1213,16-Sept-11
Narsapur,27.50568957,54.01820397,6.161839979,114.8541306,wheat,997,17-Sept-11
Peddapet,24.33278733,56.12417545,6.103348652,109.1351681,wheat,743,18-Sept-11
Rebbenpalle,28.72164631,59.37579557,6.743792045,121.4840528,wheat,1121,19-Sept-11
ROLLPAHAD,25.28101255,51.19969856,6.291139182,96.52795631,wheat,895,20-Sept-11
Tallapet,30.83055881,56.65623952,6.477394823,153.4808896,wheat,768,21-Sept-11
Tanimadugu,24.78475421,54.86675337,6.324058546,161.7501599,wheat,283,22-Sept-11
Velganoor,21.2500493,50.54668411,6.395707486,76.73202842,wheat,152,23-Sept-11
Venkatapur,22.71147615,51.51443588,6.187386059,82.51483333,wheat,65,24-Sept-11
Chandanapur,28.98830116,57.96458855,6.598386095,154.1027485,wheat,23,25-Sept-11
Donabanda,26.66935651,54.10971217,6.094391879,77.69415355,wheat,70,26-Sept-11
Gadhpur,26.44910438,51.15043087,6.364014181,85.87718731,wheat,46,27-Sept-11
Gudipet,25.15272442,51.54767082,6.092065594,376.8820366,wheat,228,28-Sept-11
Hajipur,22.15367553,58.34318338,6.624886074,105.7586828,wheat,371,29-Sept-11
Hussainsagar,22.16269576,58.90741579,6.540173202,103.4171832,wheat,640,30-Sept-11
Karnamamidi,25.99183159,52.61899038,6.60246342,124.9172678,wheat,1005,01-Oct-11
Kondapur,27.65509604,53.92601391,6.276107098,85.77839497,wheat,918,02-Oct-11
Kondepally,28.59943017,57.85268636,6.159415985,146.3208345,wheat,1009,03-Oct-11
Kothapally,21.80851548,50.5096322,6.506951286,376.8820366,wheat,749,04-Oct-11
Mulkalla,24.586226,50.25912969,6.507618946,98.73003058,wheat,808,05-Oct-11
Nagaram,28.75736442,65.71765781,6.226465334,116.1287685,wheat,973,06-Oct-11
Namnur,25.53649642,53.97363189,6.178633084,89.72013147,wheat,1148,07-Oct-11
Narsingapur,28.86914133,50.50983056,6.457965853,89.11392893,wheat,1085,08-Oct-11
Padthenpally,23.20653917,57.75517139,3.504752314,135.6644149,wheat,1142,09-Oct-11
Peddampet,30.03447137,57.16714071,6.66999862,128.2064115,wheat,1120,10-Oct-11
Pochampahad,22.69094467,53.86422324,6.213296759,140.4013334,wheat,635,11-Oct-11
Rapalle,21.8236595,59.64581441,6.849236311,139.1544624,wheat,1039,12-Oct-11
Ryali,9.851242629,55.21660738,6.321308622,376.8820366,wheat,1045,13-Oct-11
Subbapally,31.76167796,57.72743864,6.198411713,82.10434989,wheat,787,14-Oct-11
Vempally,31.32720734,54.17967763,6.621678462,144.8018325,wheat,622,15-Oct-11
Bejjal,32.25321056,53.68391381,6.804891621,106.0760607,wheat,173,16-Oct-11
Gangipalle,20.40661421,55.50882624,6.476640786,100.659201,wheat,71,17-Oct-11
Gopalpur,28.9138963,54.10859843,6.289688565,153.1256813,wheat,16,18-Oct-11
Indaram,21.3272581,50.74277753,6.032033678,86.54737814,wheat,34,19-Oct-11
Jaipur,23.41584543,59.98962806,6.211739299,131.959498,wheat,70,20-Oct-11
Kachanpelly (D),33.8708865,56.78024695,6.756850847,91.72867099,wheat,62,21-Oct-11
Kankur,23.92271434,52.27758641,6.755050225,137.3473567,wheat,292,22-Oct-11
Kistapur,23.57774533,55.62655185,6.563359708,141.3680666,wheat,620,23-Oct-11
Kundaram,23.9388272,54.87291737,6.901182568,146.6616428,wheat,691,24-Oct-11
Maddikunta,22.71215545,54.72066163,6.002569182,94.83486133,wheat,1032,25-Oct-11
Maddulapalle,27.62626513,52.23017432,6.422694318,100.3168624,wheat,693,26-Oct-11
Mittapalle,30.88267511,52.69713089,6.97323945,162.9129631,wheat,958,27-Oct-11
Narasingapuram,21.61239794,57.22063124,6.477667597,141.8402571,wheat,823,28-Oct-11
Narva,33.70567542,56.05223695,6.626533863,118.5550251,wheat,1064,29-Oct-11
Pegadapalle,29.89576763,58.17888122,6.949032941,159.9218668,wheat,882,30-Oct-11
Pownur,28.39103747,56.64521207,6.268937169,138.0059458,wheat,939,31-Oct-11
Ramaraopet,28.69331555,59.97943297,6.976582042,97.92564513,wheat,1137,01-Nov-11
Rommipur,24.26818049,52.09864128,6.3492459,95.83816153,wheat,1173,02-Nov-11
Shetpalle,25.41082075,57.40584681,6.535456802,92.06522861,wheat,1076,03-Nov-11
Shivvaram,29.83448534,52.92281,6.193914417,79.23405577,wheat,766,04-Nov-11
Tekumatla,21.43816465,58.82464004,6.410775773,128.8619472,wheat,879,05-Nov-11
Velal,30.34034318,51.68419575,6.841239388,90.20001424,wheat,970,06-Nov-11
Yelkanti,22.40555923,57.23637673,6.68765778,162.8889752,wheat,776,07-Nov-11
Badampalle,22.66469526,51.51783824,6.298165084,145.3105423,wheat,491,08-Nov-11
Bommena,27.74080015,56.38574223,6.02697455,111.3764672,wheat,37,09-Nov-11
Chintaguda,30.85454844,57.48603099,6.932325656,86.40096727,wheat,5,10-Nov-11
Dharmaram,27.94020348,58.04350805,6.761467373,103.0601137,wheat,8,11-Nov-11
Dongapalle,25.58747374,53.56736054,6.506045777,156.9663176,wheat,9,12-Nov-11
Indhanpalle,21.96790926,55.48066752,6.109296604,103.8796274,wheat,32,13-Nov-11
Jannaram,28.13171727,51.23308614,6.332155515,140.9134931,wheat,54,14-Nov-11
Juvviguda,32.83179905,57.8682587,6.901257558,128.889532,wheat,278,15-Nov-11
Kalmadagu,27.43329405,87.80507732,7.18530147,54.73367631,Mung Bean,478,16-Nov-11
Kamanpalle,28.3340432,80.77275974,7.034214276,38.7976407,Mung Bean,656,17-Nov-11
Kawal,27.01470397,84.34262707,6.635968698,55.296354,Mung Bean,717,18-Nov-11
Kishtapur,28.17432665,81.04554836,6.828187499,36.35720652,Mung Bean,779,19-Nov-11
Kothapet,29.87888063,87.32761241,6.89077995,44.75215854,Mung Bean,965,20-Nov-11
Malyal,29.89232778,89.71503316,7.165121109,42.99498978,Mung Bean,1067,21-Nov-11
Marriguda,28.56212158,83.24855855,6.935804256,56.48265193,Mung Bean,948,22-Nov-11
Murimadugu,27.53592929,85.5701901,7.196774236,53.01899249,Mung Bean,904,23-Nov-11
Narsingapur,29.68361658,87.93598094,6.990095452,41.82490236,Mung Bean,1043,24-Nov-11
Paidpalle,28.14448546,82.1193047,7.064782138,46.75690086,Mung Bean,1191,25-Nov-11
Papammaguda,29.53037621,86.73346018,7.156563094,59.87232071,Mung Bean,1229,26-Nov-11
Ponakal,27.88352946,86.45147631,6.364967184,44.64407105,Mung Bean,1271,27-Nov-11
Puttiguda,28.22471276,82.35916228,6.428054409,44.01206619,Mung Bean,977,28-Nov-11
Raindlaguda,29.008124,84.96089355,6.664187809,45.91011391,Mung Bean,1379,29-Nov-11
Rampur,29.75538903,86.45193297,6.637677489,37.54602719,Mung Bean,1202,30-Nov-11
Singaraipet,29.78416743,85.16906976,6.79385576,40.77872823,Mung Bean,677,01-Dec-11
Thimmapur,27.8640132,80.4513142,6.852884643,42.83053902,Mung Bean,287,02-Dec-11
Venkatapur,27.11026483,84.96771717,7.121571293,51.52617423,Mung Bean,226,03-Dec-11
Ankannapet (D),27.11030369,83.64274107,6.883308033,49.11964582,Mung Bean,6,04-Dec-11
Babapur,28.95451232,89.07866095,6.421271178,57.65901369,Mung Bean,12,05-Dec-11
Chinthapudi,29.21780035,87.93724219,6.54450214,43.1386631,Mung Bean,13,06-Dec-11
Dampur,28.7420098,85.81675947,6.452006451,48.54598575,Mung Bean,17,07-Dec-11
Gollaghat,29.65021184,80.29868321,6.489259136,56.76278363,Mung Bean,15,08-Dec-11
Jajjarvelly,27.23924995,86.404241,6.713410626,37.31236904,Mung Bean,155,09-Dec-11
Jankapur,28.95172351,81.67085323,6.510840928,56.51103293,Mung Bean,427,10-Dec-11
Kannepalle,28.18837136,82.60629652,6.287380117,37.01110438,Mung Bean,364,11-Dec-11
Kothapalle,28.30041493,86.20681554,6.86308576,50.47333854,Mung Bean,455,12-Dec-11
Lingala,27.89636126,88.71782287,6.78415271,57.79863368,Mung Bean,662,13-Dec-11
Lingapur,28.6899851,87.50436797,6.769415888,44.56598352,Mung Bean,1118,14-Dec-11
Madavelli,27.8262623,88.73100226,6.320768488,56.68833819,Mung Bean,979,15-Dec-11
Metpalle,28.70562673,81.59200689,6.705008504,59.87065439,Mung Bean,1027,16-Dec-11
Mothkupalli (D),28.6362812,84.61431076,6.790736339,48.48319335,Mung Bean,948,17-Dec-11
Muthapur,28.28511547,88.4393979,7.130278657,48.56690235,Mung Bean,1071,18-Dec-11
Nagapelli,27.60887393,86.13316408,7.012740397,43.80041104,Mung Bean,1231,19-Dec-11
Polampalle,28.60901145,86.99495766,7.155685016,36.94616965,Mung Bean,1134,20-Dec-11
Rebbena,29.24598976,84.80084105,6.991242362,53.43228915,Mung Bean,1128,21-Dec-11
Salegaon,28.62911222,89.1148059,6.218923893,50.49913241,Mung Bean,980,22-Dec-11
Shiknam,29.57329479,88.07505524,7.199495368,45.04467075,Mung Bean,1229,23-Dec-11
Surjapur,27.82684262,87.16679147,6.389882166,58.37249772,Mung Bean,1208,24-Dec-11
Tekulapalle,29.8757015,83.14796296,6.623438282,40.12044158,Mung Bean,761,25-Dec-11
Veerapur,27.33684386,88.50229102,7.033012777,51.09802625,Mung Bean,362,26-Dec-11
Yellaram,29.83040388,89.30428305,6.32400451,58.86687093,Mung Bean,96,27-Dec-11
Chintaguda,28.2753171,82.76020821,6.397636709,56.04995423,Mung Bean,2,28-Dec-11
DEVAPUR,29.86860065,85.99127934,6.401455706,58.41394143,Mung Bean,3,29-Dec-11
Dharmaraopet,29.5888162,89.9939693,6.904587016,54.96121262,Mung Bean,10,30-Dec-11
Gatrapalle,28.07219563,82.9116472,6.478557136,49.61865305,Mung Bean,14,31-Dec-11
Gurvapur,27.84026517,89.99615558,7.063022095,52.84626009,Mung Bean,11,01-Jan-12
Kankalapur,27.10818093,87.4512669,6.981758362,55.03723979,Mung Bean,61,02-Jan-12
Kasipet,27.68515114,81.94268594,6.227134139,54.62243308,Mung Bean,80,03-Jan-12
Kometichenu,29.34594634,85.60472562,6.232836962,59.03629954,Mung Bean,220,04-Jan-12
Kondapur,28.36319404,84.8593608,7.140437859,52.93031105,Mung Bean,476,05-Jan-12
Konur,27.65280218,89.80650642,6.459252023,56.52558045,Mung Bean,642,06-Jan-12
Kurreghad,27.31372793,85.44815232,6.568795404,53.15223123,Mung Bean,688,07-Jan-12
Malkepalle,27.06909959,86.89934108,7.12851089,50.46746116,Mung Bean,571,08-Jan-12
Muthempalle,28.06642822,85.91625451,6.42937879,39.23831035,Mung Bean,509,09-Jan-12
Pallamguda,27.73329078,81.13903037,6.248900919,44.17580911,Mung Bean,792,10-Jan-12
Peddampalle (R),27.53632932,89.92908171,6.619891498,45.48591922,Mung Bean,679,11-Jan-12
Peddapur,29.66461594,84.28187572,6.377568542,56.09542002,Mung Bean,499,12-Jan-12
Rottepalle,29.9145443,85.85384444,6.415459592,41.39081525,Mung Bean,705,13-Jan-12
Sonapur,28.36363858,87.59810657,6.320662012,57.99524359,Mung Bean,768,14-Jan-12
Tirmalapur,29.46416042,87.60890009,6.978400282,43.15411472,Mung Bean,519,15-Jan-12
Varipet,29.73013036,82.89166381,6.442335593,50.91511275,Mung Bean,564,16-Jan-12
Venkatapur,27.46852989,87.17649,3.504752314,43.78420984,Mung Bean,738,17-Jan-12
ADKAPALLE,27.77076285,87.09979549,6.402926221,49.50812624,Mung Bean,536,18-Jan-12
Algaon,29.12939524,88.48312598,7.085982325,36.45012824,Mung Bean,427,19-Jan-12
Annaram,9.851242629,89.89593328,6.698574085,37.45680611,Mung Bean,44,20-Jan-12
Arjungutta,28.88078945,86.94206817,6.594739424,53.79732545,Mung Bean,28,21-Jan-12
AYEPALLE,28.14720892,83.8001509,6.647965508,376.8820366,Mung Bean,31,22-Jan-12
Bopparam,29.89129144,80.14487166,7.120032489,54.7960127,Mung Bean,11,23-Jan-12
Borampalle,27.41503453,80.98004661,6.91380932,40.53173216,Mung Bean,46,24-Jan-12
Brahmanpalle,29.27308605,89.4875022,7.073048264,50.9246554,Mung Bean,16,25-Jan-12
CHINTAKUNTA,29.65296893,88.48587386,6.5304707,56.01913159,Mung Bean,68,26-Jan-12
Dewalwada,28.44524991,82.67639542,6.684381357,58.18713162,Mung Bean,155,27-Jan-12
Edagatta,27.96235681,83.97586797,6.581351374,48.9366954,Mung Bean,441,28-Jan-12
Edula Bandam,29.25649321,81.97952224,6.86483915,42.02483277,Mung Bean,772,29-Jan-12
Jangaon,28.36291385,88.00989267,6.487124217,43.05130077,Mung Bean,754,30-Jan-12
Kawarkothapalle,27.62749466,86.49366929,6.605733068,39.26137642,Mung Bean,989,31-Jan-12
Kollur,28.66086349,86.12194568,6.860602782,50.01534317,Mung Bean,1024,01-Feb-12
Kondampet,29.2114218,87.11497805,6.41874299,51.53848218,Mung Bean,1308,02-Feb-12
Kotapalle,29.40889385,86.16063492,6.365513634,53.35486977,Mung Bean,1308,03-Feb-12
Lingannapet,28.02952623,84.8845732,6.556372966,36.12042927,Mung Bean,1351,04-Feb-12
Mallampet,28.08657178,80.35005927,6.760694228,38.14476781,Mung Bean,1529,05-Feb-12
Nagampet,29.16174608,80.28038146,6.715276663,40.16545979,Mung Bean,1490,06-Feb-12
Nakkalpalle,29.8596912,80.03499648,6.666380512,50.66487502,Mung Bean,1342,07-Feb-12
Pangadisomaram,29.06631494,83.6869203,6.626629798,43.95183726,Mung Bean,1370,08-Feb-12
Parpalle,27.38538997,88.66663953,6.702772465,58.29933073,Mung Bean,1452,09-Feb-12
Pinnaram,27.93034941,85.42058715,7.011030515,43.25095608,Mung Bean,1382,10-Feb-12
Pullagaon,29.2808618,81.8009244,6.890156495,44.47427436,Mung Bean,1228,11-Feb-12
Rajaram,28.9973145,83.78911515,6.821747052,59.84499208,Mung Bean,225,12-Feb-12
Rampur,27.92678579,86.5543196,7.183189922,43.4826194,Mung Bean,8,13-Feb-12
Rapanpalle,28.5474135,88.9570454,6.27258822,49.4897245,Mung Bean,71,14-Feb-12
Rawalpalle,29.36488409,89.1886954,6.679127482,48.30159325,Mung Bean,3,15-Feb-12
Sarvaipet,28.56149805,83.63802195,6.689825155,41.013132,Mung Bean,4,16-Feb-12
Shankarpur,28.43683487,87.91332682,6.583381939,43.12063289,Mung Bean,34,17-Feb-12
Shetpalle,28.79728147,80.45744422,6.725551062,44.30070517,Mung Bean,62,18-Feb-12
Sirsa,28.7275267,89.12760359,7.069747814,58.52974279,Mung Bean,527,19-Feb-12
Supak,27.95639663,83.52706038,6.921993878,43.25726752,Mung Bean,1060,20-Feb-12
Venchapalle,28.17458662,83.69659318,6.770955317,37.2464655,Mung Bean,1196,21-Feb-12
Vesonvai,28.77653519,86.69133979,6.983130466,56.12443206,Mung Bean,1459,22-Feb-12
Yerraipet,28.438097,83.48991368,6.267684328,52.55469976,Mung Bean,1256,23-Feb-12
Kyathampalle (CT) WARD NO.-0001,28.97274022,60.50275586,4.800908436,186.5498269,Tea,1138,24-Feb-12
KYETHENPALLE,21.61299778,56.89640445,4.919827153,201.1799222,Tea,1036,25-Feb-12
Balraopet,26.71554771,56.28765802,4.993036384,151.3875598,Tea,1214,26-Feb-12
Challampet,27.36559349,62.74215557,4.606762414,192.9191932,Tea,858,27-Feb-12
Chandram,21.00527346,60.77131372,4.772296297,230.6059422,Tea,1181,28-Feb-12
Dowdepalle,28.87307446,58.33021692,4.519362251,239.3774182,Tea,1238,29-Feb-12
Ellaram,25.25360803,62.32168144,4.937445982,238.5986386,Tea,1120,01-Mar-12
Gullakota,23.29235578,56.92431128,4.619441417,229.8478065,Tea,965,02-Mar-12
Jendavenkatapur,27.16935877,61.43782383,4.586794581,168.5259941,Tea,1088,03-Mar-12
Kothur,22.06389813,64.90015786,4.587211525,155.4178681,Tea,977,04-Mar-12
Laxmipur,27.64363393,61.78526032,4.789560952,211.4984132,Tea,899,05-Mar-12
Lingapur,21.77257982,57.36551598,4.852144255,164.8080603,Tea,567,06-Mar-12
Luxettipet,21.14788645,60.59493367,4.538276284,242.7375694,Tea,259,07-Mar-12
Mittapally,9.851242629,62.80335017,4.52906137,207.9346869,Tea,3,08-Mar-12
Patha Kommugudem,23.49211409,55.50981676,4.571921666,376.8820366,Tea,1,09-Mar-12
Pothepalle,21.9348235,63.90516342,4.832617563,249.4180906,Tea,1,10-Mar-12
Rangapet,24.0028517,64.15172749,4.585519314,205.6436271,Tea,2,11-Mar-12
Talamalla,23.03270612,58.77109509,4.688463852,243.5264931,Tea,26,12-Mar-12
Thimmapur,23.34008469,62.36487289,4.640843481,190.8030418,Tea,48,13-Mar-12
Venkataraopet,25.69642083,64.47737389,4.804786385,248.6454371,Tea,445,14-Mar-12
Itkyal,22.50457269,61.89100336,4.903372634,245.8787983,Tea,716,15-Mar-12
Luxettipet (CT) WARD NO.-0001,26.14390845,63.48370129,4.559542615,165.9686138,Tea,1028,16-Mar-12
Modela,25.80495055,55.00985779,4.789734437,220.2481622,Tea,925,17-Mar-12
Utukur,26.66413203,61.00949554,4.524595296,195.2644515,Tea,984,18-Mar-12
Garmilla,26.1454261,63.23452521,4.669570248,235.3354816,Tea,905,19-Mar-12
Mancherial,24.16451828,56.79991063,4.921436311,235.9374819,Tea,818,20-Mar-12
Amerwadi,24.92053971,57.57147398,3.504752314,246.7881984,Tea,503,22-Apr-12
Andgulapet,25.95045898,57.85413835,4.880839873,239.653142,Tea,491,23-Apr-12
Chirrakunta,24.63301639,57.46002044,4.831051099,196.3929842,Tea,621,24-Apr-12
LEMUR,24.82876708,59.91018098,4.83559204,241.371506,Tea,142,25-Apr-12
Mamidighat,28.63272314,61.42790049,4.762332881,228.3346634,Tea,11,26-Apr-12
Mandamarri,27.88531124,64.56730457,4.562971903,236.1903173,Tea,1,27-Apr-12
Ponnaram,22.95649075,63.8120111,4.929663336,232.0792469,Tea,5,28-Apr-12
Sarangapalle,9.851242629,58.74017179,4.856532429,154.4017889,Tea,14,29-Apr-12
Thimmapur,25.81561019,61.37751661,4.907115439,170.8665609,Tea,30,30-Apr-12
Venkatapur,22.82587592,61.79043699,4.885462602,170.1582771,Tea,300,01-May-12
Naspur,24.05775804,58.71079757,4.57072475,205.6346664,Tea,509,26-May-12
Seetarampally,27.59571441,57.56746527,4.908469428,179.5213033,Tea,615,27-May-12
Singapur,21.27072766,57.31785638,4.557047544,198.6421842,Tea,956,28-May-12
Teegalpahad,26.28182526,62.25823483,4.541489179,199.2348307,Tea,904,29-May-12
Thallapally,22.98078406,61.52453952,4.849309052,155.1002465,Tea,983,30-May-12
Avadam,26.20075207,64.98556519,4.619012059,188.0693552,Tea,1026,31-May-12
BHADRAPUR,26.10860148,64.38723123,4.788282676,179.4804049,Tea,1121,01-Jun-12
BHAGIRATHIPET,24.37323193,58.85450806,4.93413003,179.1352379,Tea,957,02-Jun-12
BODHAPUR,45.38352611,12.81876216,5.932240602,45.7523396,millet,1405,03-Jun-12
Chinavenkatapur,45.12259476,13.87064234,6.484499631,38.19865734,millet,1489,04-Jun-12
Chittapur,41.83652013,13.37757959,6.959946447,48.42160918,millet,1215,05-Jun-12
Dammireddipet,45.24994923,11.49326561,7.534578201,35.19431212,millet,1267,06-Jun-12
Ghanpur,40.31763988,12.85586494,7.568202493,44.21309767,millet,1098,07-Jun-12
Gollapalle,45.99873995,13.10201951,6.76920064,37.96716357,millet,1285,08-Jun-12
Gudipet,43.43755917,10.20357223,7.811359215,36.61361235,millet,1132,09-Jun-12
Gundlasomaram,49.51043695,11.22912477,6.700555932,48.49348171,millet,984,10-Jun-12
Jangalpet,43.30667836,11.77588145,5.783503945,39.10973483,millet,445,11-Jun-12
Jhandavenkatapur,45.19657149,12.2158747,7.050946209,41.83810956,millet,54,12-Jun-12
Jogapur,41.1918356,14.48979781,5.973094368,38.99785201,millet,7,13-Jun-12
KHAMMAMPALLE,43.34991463,13.70360342,7.571945841,42.97811956,millet,12,14-Jun-12
Kharji,49.87673602,15.49100816,6.912345828,39.40150564,millet,18,15-Jun-12
Konampet,40.44240021,11.93478976,6.144431259,42.85228483,millet,5,16-Jun-12
Kothur,43.06789439,15.35182165,5.950113412,48.81272971,millet,21,17-Jun-12
Kushenapalle,48.50763857,10.98982094,6.933461558,49.57322707,millet,61,18-Jun-12
Mailaram,44.15239311,11.7520485,6.902881054,48.81060057,millet,150,19-Jun-12
MANKAPUR,43.4095322,13.02275209,7.682452698,48.53707635,millet,272,20-Jun-12
Manneguda,46.46106813,10.49877523,6.930533723,47.28103458,millet,527,21-Jun-12
Metpalle,48.4240046,10.09410906,5.699411827,45.34961336,millet,751,22-Jun-12
Nandulapalle,47.80136389,11.19576631,6.429415662,44.93497124,millet,658,23-Jun-12
Nennal,47.31098623,11.84956674,7.778027395,44.36751704,millet,563,24-Jun-12
Pottiyal,40.42716839,14.11184194,6.194821258,41.60227033,millet,766,25-Jun-12
PUPPULAWANIPET,40.898423,11.44708224,6.789839515,44.7921064,millet,513,26-Jun-12
SINGAPUR,44.12226723,14.2759221,6.73398071,42.18667806,millet,716,27-Jun-12
